File,input_path,target_path
3384,VD_dataset2/3384_input.png,VD_dataset2/3384_target.png
3388,VD_dataset2/3388_input.png,VD_dataset2/3388_target.png
3392,VD_dataset2/3392_input.png,VD_dataset2/3392_target.png
3396,VD_dataset2/3396_input.png,VD_dataset2/3396_target.png
3400,VD_dataset2/3400_input.png,VD_dataset2/3400_target.png
3404,VD_dataset2/3404_input.png,VD_dataset2/3404_target.png
3408,VD_dataset2/3408_input.png,VD_dataset2/3408_target.png
3412,VD_dataset2/3412_input.png,VD_dataset2/3412_target.png
3416,VD_dataset2/3416_input.png,VD_dataset2/3416_target.png
3420,VD_dataset2/3420_input.png,VD_dataset2/3420_target.png
3424,VD_dataset2/3424_input.png,VD_dataset2/3424_target.png
3428,VD_dataset2/3428_input.png,VD_dataset2/3428_target.png
3432,VD_dataset2/3432_input.png,VD_dataset2/3432_target.png
3436,VD_dataset2/3436_input.png,VD_dataset2/3436_target.png
3440,VD_dataset2/3440_input.png,VD_dataset2/3440_target.png
3444,VD_dataset2/3444_input.png,VD_dataset2/3444_target.png
3448,VD_dataset2/3448_input.png,VD_dataset2/3448_target.png
3452,VD_dataset2/3452_input.png,VD_dataset2/3452_target.png
3456,VD_dataset2/3456_input.png,VD_dataset2/3456_target.png
3460,VD_dataset2/3460_input.png,VD_dataset2/3460_target.png
3464,VD_dataset2/3464_input.png,VD_dataset2/3464_target.png
3468,VD_dataset2/3468_input.png,VD_dataset2/3468_target.png
3472,VD_dataset2/3472_input.png,VD_dataset2/3472_target.png
3476,VD_dataset2/3476_input.png,VD_dataset2/3476_target.png
3480,VD_dataset2/3480_input.png,VD_dataset2/3480_target.png
3484,VD_dataset2/3484_input.png,VD_dataset2/3484_target.png
3488,VD_dataset2/3488_input.png,VD_dataset2/3488_target.png
3492,VD_dataset2/3492_input.png,VD_dataset2/3492_target.png
3496,VD_dataset2/3496_input.png,VD_dataset2/3496_target.png
3500,VD_dataset2/3500_input.png,VD_dataset2/3500_target.png
3504,VD_dataset2/3504_input.png,VD_dataset2/3504_target.png
3508,VD_dataset2/3508_input.png,VD_dataset2/3508_target.png
3512,VD_dataset2/3512_input.png,VD_dataset2/3512_target.png
3516,VD_dataset2/3516_input.png,VD_dataset2/3516_target.png
3520,VD_dataset2/3520_input.png,VD_dataset2/3520_target.png
3524,VD_dataset2/3524_input.png,VD_dataset2/3524_target.png
3528,VD_dataset2/3528_input.png,VD_dataset2/3528_target.png
3532,VD_dataset2/3532_input.png,VD_dataset2/3532_target.png
3536,VD_dataset2/3536_input.png,VD_dataset2/3536_target.png
3540,VD_dataset2/3540_input.png,VD_dataset2/3540_target.png
3544,VD_dataset2/3544_input.png,VD_dataset2/3544_target.png
3548,VD_dataset2/3548_input.png,VD_dataset2/3548_target.png
3552,VD_dataset2/3552_input.png,VD_dataset2/3552_target.png
3556,VD_dataset2/3556_input.png,VD_dataset2/3556_target.png
3560,VD_dataset2/3560_input.png,VD_dataset2/3560_target.png
3564,VD_dataset2/3564_input.png,VD_dataset2/3564_target.png
3568,VD_dataset2/3568_input.png,VD_dataset2/3568_target.png
3572,VD_dataset2/3572_input.png,VD_dataset2/3572_target.png
3576,VD_dataset2/3576_input.png,VD_dataset2/3576_target.png
3580,VD_dataset2/3580_input.png,VD_dataset2/3580_target.png
3584,VD_dataset2/3584_input.png,VD_dataset2/3584_target.png
3588,VD_dataset2/3588_input.png,VD_dataset2/3588_target.png
3592,VD_dataset2/3592_input.png,VD_dataset2/3592_target.png
3596,VD_dataset2/3596_input.png,VD_dataset2/3596_target.png
3600,VD_dataset2/3600_input.png,VD_dataset2/3600_target.png
3604,VD_dataset2/3604_input.png,VD_dataset2/3604_target.png
3608,VD_dataset2/3608_input.png,VD_dataset2/3608_target.png
3612,VD_dataset2/3612_input.png,VD_dataset2/3612_target.png
3616,VD_dataset2/3616_input.png,VD_dataset2/3616_target.png
3620,VD_dataset2/3620_input.png,VD_dataset2/3620_target.png
3624,VD_dataset2/3624_input.png,VD_dataset2/3624_target.png
3628,VD_dataset2/3628_input.png,VD_dataset2/3628_target.png
3632,VD_dataset2/3632_input.png,VD_dataset2/3632_target.png
3636,VD_dataset2/3636_input.png,VD_dataset2/3636_target.png
3640,VD_dataset2/3640_input.png,VD_dataset2/3640_target.png
3644,VD_dataset2/3644_input.png,VD_dataset2/3644_target.png
3648,VD_dataset2/3648_input.png,VD_dataset2/3648_target.png
3652,VD_dataset2/3652_input.png,VD_dataset2/3652_target.png
3656,VD_dataset2/3656_input.png,VD_dataset2/3656_target.png
3660,VD_dataset2/3660_input.png,VD_dataset2/3660_target.png
3664,VD_dataset2/3664_input.png,VD_dataset2/3664_target.png
3668,VD_dataset2/3668_input.png,VD_dataset2/3668_target.png
3672,VD_dataset2/3672_input.png,VD_dataset2/3672_target.png
3676,VD_dataset2/3676_input.png,VD_dataset2/3676_target.png
3680,VD_dataset2/3680_input.png,VD_dataset2/3680_target.png
3684,VD_dataset2/3684_input.png,VD_dataset2/3684_target.png
3688,VD_dataset2/3688_input.png,VD_dataset2/3688_target.png
3692,VD_dataset2/3692_input.png,VD_dataset2/3692_target.png
3696,VD_dataset2/3696_input.png,VD_dataset2/3696_target.png
3700,VD_dataset2/3700_input.png,VD_dataset2/3700_target.png
3704,VD_dataset2/3704_input.png,VD_dataset2/3704_target.png
3708,VD_dataset2/3708_input.png,VD_dataset2/3708_target.png
3712,VD_dataset2/3712_input.png,VD_dataset2/3712_target.png
3716,VD_dataset2/3716_input.png,VD_dataset2/3716_target.png
3720,VD_dataset2/3720_input.png,VD_dataset2/3720_target.png
3724,VD_dataset2/3724_input.png,VD_dataset2/3724_target.png
3728,VD_dataset2/3728_input.png,VD_dataset2/3728_target.png
3732,VD_dataset2/3732_input.png,VD_dataset2/3732_target.png
3736,VD_dataset2/3736_input.png,VD_dataset2/3736_target.png
3740,VD_dataset2/3740_input.png,VD_dataset2/3740_target.png
3744,VD_dataset2/3744_input.png,VD_dataset2/3744_target.png
3748,VD_dataset2/3748_input.png,VD_dataset2/3748_target.png
3752,VD_dataset2/3752_input.png,VD_dataset2/3752_target.png
3756,VD_dataset2/3756_input.png,VD_dataset2/3756_target.png
3760,VD_dataset2/3760_input.png,VD_dataset2/3760_target.png
3764,VD_dataset2/3764_input.png,VD_dataset2/3764_target.png
3768,VD_dataset2/3768_input.png,VD_dataset2/3768_target.png
3772,VD_dataset2/3772_input.png,VD_dataset2/3772_target.png
3776,VD_dataset2/3776_input.png,VD_dataset2/3776_target.png
3780,VD_dataset2/3780_input.png,VD_dataset2/3780_target.png
3784,VD_dataset2/3784_input.png,VD_dataset2/3784_target.png
3788,VD_dataset2/3788_input.png,VD_dataset2/3788_target.png
3792,VD_dataset2/3792_input.png,VD_dataset2/3792_target.png
3796,VD_dataset2/3796_input.png,VD_dataset2/3796_target.png
3800,VD_dataset2/3800_input.png,VD_dataset2/3800_target.png
3804,VD_dataset2/3804_input.png,VD_dataset2/3804_target.png
3808,VD_dataset2/3808_input.png,VD_dataset2/3808_target.png
3812,VD_dataset2/3812_input.png,VD_dataset2/3812_target.png
3816,VD_dataset2/3816_input.png,VD_dataset2/3816_target.png
3820,VD_dataset2/3820_input.png,VD_dataset2/3820_target.png
3824,VD_dataset2/3824_input.png,VD_dataset2/3824_target.png
3828,VD_dataset2/3828_input.png,VD_dataset2/3828_target.png
3832,VD_dataset2/3832_input.png,VD_dataset2/3832_target.png
3836,VD_dataset2/3836_input.png,VD_dataset2/3836_target.png
3840,VD_dataset2/3840_input.png,VD_dataset2/3840_target.png
3844,VD_dataset2/3844_input.png,VD_dataset2/3844_target.png
3848,VD_dataset2/3848_input.png,VD_dataset2/3848_target.png
3852,VD_dataset2/3852_input.png,VD_dataset2/3852_target.png
3856,VD_dataset2/3856_input.png,VD_dataset2/3856_target.png
3860,VD_dataset2/3860_input.png,VD_dataset2/3860_target.png
3864,VD_dataset2/3864_input.png,VD_dataset2/3864_target.png
3868,VD_dataset2/3868_input.png,VD_dataset2/3868_target.png
3872,VD_dataset2/3872_input.png,VD_dataset2/3872_target.png
3876,VD_dataset2/3876_input.png,VD_dataset2/3876_target.png
3880,VD_dataset2/3880_input.png,VD_dataset2/3880_target.png
3884,VD_dataset2/3884_input.png,VD_dataset2/3884_target.png
3888,VD_dataset2/3888_input.png,VD_dataset2/3888_target.png
3892,VD_dataset2/3892_input.png,VD_dataset2/3892_target.png
3896,VD_dataset2/3896_input.png,VD_dataset2/3896_target.png
3900,VD_dataset2/3900_input.png,VD_dataset2/3900_target.png
3904,VD_dataset2/3904_input.png,VD_dataset2/3904_target.png
3908,VD_dataset2/3908_input.png,VD_dataset2/3908_target.png
3912,VD_dataset2/3912_input.png,VD_dataset2/3912_target.png
3916,VD_dataset2/3916_input.png,VD_dataset2/3916_target.png
3920,VD_dataset2/3920_input.png,VD_dataset2/3920_target.png
3924,VD_dataset2/3924_input.png,VD_dataset2/3924_target.png
3928,VD_dataset2/3928_input.png,VD_dataset2/3928_target.png
3932,VD_dataset2/3932_input.png,VD_dataset2/3932_target.png
3936,VD_dataset2/3936_input.png,VD_dataset2/3936_target.png
3940,VD_dataset2/3940_input.png,VD_dataset2/3940_target.png
3944,VD_dataset2/3944_input.png,VD_dataset2/3944_target.png
3948,VD_dataset2/3948_input.png,VD_dataset2/3948_target.png
3952,VD_dataset2/3952_input.png,VD_dataset2/3952_target.png
3956,VD_dataset2/3956_input.png,VD_dataset2/3956_target.png
3960,VD_dataset2/3960_input.png,VD_dataset2/3960_target.png
3964,VD_dataset2/3964_input.png,VD_dataset2/3964_target.png
3968,VD_dataset2/3968_input.png,VD_dataset2/3968_target.png
3972,VD_dataset2/3972_input.png,VD_dataset2/3972_target.png
3976,VD_dataset2/3976_input.png,VD_dataset2/3976_target.png
3980,VD_dataset2/3980_input.png,VD_dataset2/3980_target.png
3984,VD_dataset2/3984_input.png,VD_dataset2/3984_target.png
3988,VD_dataset2/3988_input.png,VD_dataset2/3988_target.png
3992,VD_dataset2/3992_input.png,VD_dataset2/3992_target.png
3996,VD_dataset2/3996_input.png,VD_dataset2/3996_target.png
4000,VD_dataset2/4000_input.png,VD_dataset2/4000_target.png
4004,VD_dataset2/4004_input.png,VD_dataset2/4004_target.png
4008,VD_dataset2/4008_input.png,VD_dataset2/4008_target.png
4012,VD_dataset2/4012_input.png,VD_dataset2/4012_target.png
4016,VD_dataset2/4016_input.png,VD_dataset2/4016_target.png
4020,VD_dataset2/4020_input.png,VD_dataset2/4020_target.png
4024,VD_dataset2/4024_input.png,VD_dataset2/4024_target.png
4028,VD_dataset2/4028_input.png,VD_dataset2/4028_target.png
4032,VD_dataset2/4032_input.png,VD_dataset2/4032_target.png
4036,VD_dataset2/4036_input.png,VD_dataset2/4036_target.png
4040,VD_dataset2/4040_input.png,VD_dataset2/4040_target.png
4044,VD_dataset2/4044_input.png,VD_dataset2/4044_target.png
4048,VD_dataset2/4048_input.png,VD_dataset2/4048_target.png
4052,VD_dataset2/4052_input.png,VD_dataset2/4052_target.png
4056,VD_dataset2/4056_input.png,VD_dataset2/4056_target.png
4060,VD_dataset2/4060_input.png,VD_dataset2/4060_target.png
4064,VD_dataset2/4064_input.png,VD_dataset2/4064_target.png
4068,VD_dataset2/4068_input.png,VD_dataset2/4068_target.png
4072,VD_dataset2/4072_input.png,VD_dataset2/4072_target.png
4076,VD_dataset2/4076_input.png,VD_dataset2/4076_target.png
4080,VD_dataset2/4080_input.png,VD_dataset2/4080_target.png
4084,VD_dataset2/4084_input.png,VD_dataset2/4084_target.png
4088,VD_dataset2/4088_input.png,VD_dataset2/4088_target.png
4092,VD_dataset2/4092_input.png,VD_dataset2/4092_target.png
4096,VD_dataset2/4096_input.png,VD_dataset2/4096_target.png
4100,VD_dataset2/4100_input.png,VD_dataset2/4100_target.png
4104,VD_dataset2/4104_input.png,VD_dataset2/4104_target.png
4108,VD_dataset2/4108_input.png,VD_dataset2/4108_target.png
4112,VD_dataset2/4112_input.png,VD_dataset2/4112_target.png
4116,VD_dataset2/4116_input.png,VD_dataset2/4116_target.png
4120,VD_dataset2/4120_input.png,VD_dataset2/4120_target.png
4124,VD_dataset2/4124_input.png,VD_dataset2/4124_target.png
4128,VD_dataset2/4128_input.png,VD_dataset2/4128_target.png
4132,VD_dataset2/4132_input.png,VD_dataset2/4132_target.png
4136,VD_dataset2/4136_input.png,VD_dataset2/4136_target.png
4140,VD_dataset2/4140_input.png,VD_dataset2/4140_target.png
4144,VD_dataset2/4144_input.png,VD_dataset2/4144_target.png
4148,VD_dataset2/4148_input.png,VD_dataset2/4148_target.png
4152,VD_dataset2/4152_input.png,VD_dataset2/4152_target.png
4156,VD_dataset2/4156_input.png,VD_dataset2/4156_target.png
4160,VD_dataset2/4160_input.png,VD_dataset2/4160_target.png
4164,VD_dataset2/4164_input.png,VD_dataset2/4164_target.png
4168,VD_dataset2/4168_input.png,VD_dataset2/4168_target.png
4172,VD_dataset2/4172_input.png,VD_dataset2/4172_target.png
4176,VD_dataset2/4176_input.png,VD_dataset2/4176_target.png
4180,VD_dataset2/4180_input.png,VD_dataset2/4180_target.png
4184,VD_dataset2/4184_input.png,VD_dataset2/4184_target.png
4188,VD_dataset2/4188_input.png,VD_dataset2/4188_target.png
4192,VD_dataset2/4192_input.png,VD_dataset2/4192_target.png
4196,VD_dataset2/4196_input.png,VD_dataset2/4196_target.png
4200,VD_dataset2/4200_input.png,VD_dataset2/4200_target.png
4204,VD_dataset2/4204_input.png,VD_dataset2/4204_target.png
4208,VD_dataset2/4208_input.png,VD_dataset2/4208_target.png
4212,VD_dataset2/4212_input.png,VD_dataset2/4212_target.png
4216,VD_dataset2/4216_input.png,VD_dataset2/4216_target.png
4220,VD_dataset2/4220_input.png,VD_dataset2/4220_target.png
4224,VD_dataset2/4224_input.png,VD_dataset2/4224_target.png
4228,VD_dataset2/4228_input.png,VD_dataset2/4228_target.png
4232,VD_dataset2/4232_input.png,VD_dataset2/4232_target.png
4236,VD_dataset2/4236_input.png,VD_dataset2/4236_target.png
4240,VD_dataset2/4240_input.png,VD_dataset2/4240_target.png
4244,VD_dataset2/4244_input.png,VD_dataset2/4244_target.png
4248,VD_dataset2/4248_input.png,VD_dataset2/4248_target.png
4252,VD_dataset2/4252_input.png,VD_dataset2/4252_target.png
4256,VD_dataset2/4256_input.png,VD_dataset2/4256_target.png
4260,VD_dataset2/4260_input.png,VD_dataset2/4260_target.png
4264,VD_dataset2/4264_input.png,VD_dataset2/4264_target.png
4268,VD_dataset2/4268_input.png,VD_dataset2/4268_target.png
4272,VD_dataset2/4272_input.png,VD_dataset2/4272_target.png
4276,VD_dataset2/4276_input.png,VD_dataset2/4276_target.png
4280,VD_dataset2/4280_input.png,VD_dataset2/4280_target.png
4284,VD_dataset2/4284_input.png,VD_dataset2/4284_target.png
4288,VD_dataset2/4288_input.png,VD_dataset2/4288_target.png
4292,VD_dataset2/4292_input.png,VD_dataset2/4292_target.png
4296,VD_dataset2/4296_input.png,VD_dataset2/4296_target.png
4300,VD_dataset2/4300_input.png,VD_dataset2/4300_target.png
4304,VD_dataset2/4304_input.png,VD_dataset2/4304_target.png
4308,VD_dataset2/4308_input.png,VD_dataset2/4308_target.png
4312,VD_dataset2/4312_input.png,VD_dataset2/4312_target.png
4316,VD_dataset2/4316_input.png,VD_dataset2/4316_target.png
4320,VD_dataset2/4320_input.png,VD_dataset2/4320_target.png
4324,VD_dataset2/4324_input.png,VD_dataset2/4324_target.png
4328,VD_dataset2/4328_input.png,VD_dataset2/4328_target.png
4332,VD_dataset2/4332_input.png,VD_dataset2/4332_target.png
4336,VD_dataset2/4336_input.png,VD_dataset2/4336_target.png
4340,VD_dataset2/4340_input.png,VD_dataset2/4340_target.png
4344,VD_dataset2/4344_input.png,VD_dataset2/4344_target.png
4348,VD_dataset2/4348_input.png,VD_dataset2/4348_target.png
4352,VD_dataset2/4352_input.png,VD_dataset2/4352_target.png
4356,VD_dataset2/4356_input.png,VD_dataset2/4356_target.png
4360,VD_dataset2/4360_input.png,VD_dataset2/4360_target.png
4364,VD_dataset2/4364_input.png,VD_dataset2/4364_target.png
4368,VD_dataset2/4368_input.png,VD_dataset2/4368_target.png
4372,VD_dataset2/4372_input.png,VD_dataset2/4372_target.png
4376,VD_dataset2/4376_input.png,VD_dataset2/4376_target.png
4380,VD_dataset2/4380_input.png,VD_dataset2/4380_target.png
4384,VD_dataset2/4384_input.png,VD_dataset2/4384_target.png
4388,VD_dataset2/4388_input.png,VD_dataset2/4388_target.png
4392,VD_dataset2/4392_input.png,VD_dataset2/4392_target.png
4396,VD_dataset2/4396_input.png,VD_dataset2/4396_target.png
4400,VD_dataset2/4400_input.png,VD_dataset2/4400_target.png
4404,VD_dataset2/4404_input.png,VD_dataset2/4404_target.png
4408,VD_dataset2/4408_input.png,VD_dataset2/4408_target.png
4412,VD_dataset2/4412_input.png,VD_dataset2/4412_target.png
4416,VD_dataset2/4416_input.png,VD_dataset2/4416_target.png
4420,VD_dataset2/4420_input.png,VD_dataset2/4420_target.png
4424,VD_dataset2/4424_input.png,VD_dataset2/4424_target.png
4428,VD_dataset2/4428_input.png,VD_dataset2/4428_target.png
4432,VD_dataset2/4432_input.png,VD_dataset2/4432_target.png
4436,VD_dataset2/4436_input.png,VD_dataset2/4436_target.png
4440,VD_dataset2/4440_input.png,VD_dataset2/4440_target.png
4444,VD_dataset2/4444_input.png,VD_dataset2/4444_target.png
4448,VD_dataset2/4448_input.png,VD_dataset2/4448_target.png
4452,VD_dataset2/4452_input.png,VD_dataset2/4452_target.png
4456,VD_dataset2/4456_input.png,VD_dataset2/4456_target.png
4460,VD_dataset2/4460_input.png,VD_dataset2/4460_target.png
4464,VD_dataset2/4464_input.png,VD_dataset2/4464_target.png
4468,VD_dataset2/4468_input.png,VD_dataset2/4468_target.png
4472,VD_dataset2/4472_input.png,VD_dataset2/4472_target.png
4476,VD_dataset2/4476_input.png,VD_dataset2/4476_target.png
4480,VD_dataset2/4480_input.png,VD_dataset2/4480_target.png
4484,VD_dataset2/4484_input.png,VD_dataset2/4484_target.png
4488,VD_dataset2/4488_input.png,VD_dataset2/4488_target.png
4492,VD_dataset2/4492_input.png,VD_dataset2/4492_target.png
4496,VD_dataset2/4496_input.png,VD_dataset2/4496_target.png
4500,VD_dataset2/4500_input.png,VD_dataset2/4500_target.png
4504,VD_dataset2/4504_input.png,VD_dataset2/4504_target.png
4508,VD_dataset2/4508_input.png,VD_dataset2/4508_target.png
4512,VD_dataset2/4512_input.png,VD_dataset2/4512_target.png
4516,VD_dataset2/4516_input.png,VD_dataset2/4516_target.png
4520,VD_dataset2/4520_input.png,VD_dataset2/4520_target.png
4524,VD_dataset2/4524_input.png,VD_dataset2/4524_target.png
4528,VD_dataset2/4528_input.png,VD_dataset2/4528_target.png
4532,VD_dataset2/4532_input.png,VD_dataset2/4532_target.png
4536,VD_dataset2/4536_input.png,VD_dataset2/4536_target.png
4540,VD_dataset2/4540_input.png,VD_dataset2/4540_target.png
4544,VD_dataset2/4544_input.png,VD_dataset2/4544_target.png
4548,VD_dataset2/4548_input.png,VD_dataset2/4548_target.png
4552,VD_dataset2/4552_input.png,VD_dataset2/4552_target.png
4556,VD_dataset2/4556_input.png,VD_dataset2/4556_target.png
4560,VD_dataset2/4560_input.png,VD_dataset2/4560_target.png
4564,VD_dataset2/4564_input.png,VD_dataset2/4564_target.png
4568,VD_dataset2/4568_input.png,VD_dataset2/4568_target.png
4572,VD_dataset2/4572_input.png,VD_dataset2/4572_target.png
4576,VD_dataset2/4576_input.png,VD_dataset2/4576_target.png
4580,VD_dataset2/4580_input.png,VD_dataset2/4580_target.png
4584,VD_dataset2/4584_input.png,VD_dataset2/4584_target.png
4588,VD_dataset2/4588_input.png,VD_dataset2/4588_target.png
4592,VD_dataset2/4592_input.png,VD_dataset2/4592_target.png
4596,VD_dataset2/4596_input.png,VD_dataset2/4596_target.png
4600,VD_dataset2/4600_input.png,VD_dataset2/4600_target.png
4604,VD_dataset2/4604_input.png,VD_dataset2/4604_target.png
4608,VD_dataset2/4608_input.png,VD_dataset2/4608_target.png
4612,VD_dataset2/4612_input.png,VD_dataset2/4612_target.png
4616,VD_dataset2/4616_input.png,VD_dataset2/4616_target.png
4620,VD_dataset2/4620_input.png,VD_dataset2/4620_target.png
4624,VD_dataset2/4624_input.png,VD_dataset2/4624_target.png
4628,VD_dataset2/4628_input.png,VD_dataset2/4628_target.png
4632,VD_dataset2/4632_input.png,VD_dataset2/4632_target.png
4636,VD_dataset2/4636_input.png,VD_dataset2/4636_target.png
4640,VD_dataset2/4640_input.png,VD_dataset2/4640_target.png
4644,VD_dataset2/4644_input.png,VD_dataset2/4644_target.png
4648,VD_dataset2/4648_input.png,VD_dataset2/4648_target.png
4652,VD_dataset2/4652_input.png,VD_dataset2/4652_target.png
4656,VD_dataset2/4656_input.png,VD_dataset2/4656_target.png
4660,VD_dataset2/4660_input.png,VD_dataset2/4660_target.png
4664,VD_dataset2/4664_input.png,VD_dataset2/4664_target.png
4668,VD_dataset2/4668_input.png,VD_dataset2/4668_target.png
4672,VD_dataset2/4672_input.png,VD_dataset2/4672_target.png
4676,VD_dataset2/4676_input.png,VD_dataset2/4676_target.png
4680,VD_dataset2/4680_input.png,VD_dataset2/4680_target.png
4684,VD_dataset2/4684_input.png,VD_dataset2/4684_target.png
4688,VD_dataset2/4688_input.png,VD_dataset2/4688_target.png
4692,VD_dataset2/4692_input.png,VD_dataset2/4692_target.png
4696,VD_dataset2/4696_input.png,VD_dataset2/4696_target.png
4700,VD_dataset2/4700_input.png,VD_dataset2/4700_target.png
4704,VD_dataset2/4704_input.png,VD_dataset2/4704_target.png
4708,VD_dataset2/4708_input.png,VD_dataset2/4708_target.png
4712,VD_dataset2/4712_input.png,VD_dataset2/4712_target.png
4716,VD_dataset2/4716_input.png,VD_dataset2/4716_target.png
4720,VD_dataset2/4720_input.png,VD_dataset2/4720_target.png
4724,VD_dataset2/4724_input.png,VD_dataset2/4724_target.png
4728,VD_dataset2/4728_input.png,VD_dataset2/4728_target.png
4732,VD_dataset2/4732_input.png,VD_dataset2/4732_target.png
4736,VD_dataset2/4736_input.png,VD_dataset2/4736_target.png
4740,VD_dataset2/4740_input.png,VD_dataset2/4740_target.png
4744,VD_dataset2/4744_input.png,VD_dataset2/4744_target.png
4748,VD_dataset2/4748_input.png,VD_dataset2/4748_target.png
4752,VD_dataset2/4752_input.png,VD_dataset2/4752_target.png
4756,VD_dataset2/4756_input.png,VD_dataset2/4756_target.png
4760,VD_dataset2/4760_input.png,VD_dataset2/4760_target.png
4764,VD_dataset2/4764_input.png,VD_dataset2/4764_target.png
4768,VD_dataset2/4768_input.png,VD_dataset2/4768_target.png
4772,VD_dataset2/4772_input.png,VD_dataset2/4772_target.png
4776,VD_dataset2/4776_input.png,VD_dataset2/4776_target.png
4780,VD_dataset2/4780_input.png,VD_dataset2/4780_target.png
4784,VD_dataset2/4784_input.png,VD_dataset2/4784_target.png
4788,VD_dataset2/4788_input.png,VD_dataset2/4788_target.png
4792,VD_dataset2/4792_input.png,VD_dataset2/4792_target.png
4796,VD_dataset2/4796_input.png,VD_dataset2/4796_target.png
4800,VD_dataset2/4800_input.png,VD_dataset2/4800_target.png
4804,VD_dataset2/4804_input.png,VD_dataset2/4804_target.png
4808,VD_dataset2/4808_input.png,VD_dataset2/4808_target.png
4812,VD_dataset2/4812_input.png,VD_dataset2/4812_target.png
4816,VD_dataset2/4816_input.png,VD_dataset2/4816_target.png
4820,VD_dataset2/4820_input.png,VD_dataset2/4820_target.png
4824,VD_dataset2/4824_input.png,VD_dataset2/4824_target.png
